"","no.users","Discipline","pc.pro","Business","JD.Second","inv.mlsto.log","client.totinv.log","pc.majpos.log","Billing.Type","majority.pos","return.pdol","Year","b.timespan.cbrt","b.inv.log","code.client","code.contact","mlsto","b.rpdol"
"2069",1,"Structural",100,"architect","edu_exten_community",7.84001700231193,10.7663823599921,4.60517018598809,"Hourly Rate","director",0.488095238095238,2013,"2.5m-9m","2.5k-8k","C2053","CN1543","2013.436.3","0"
"2070",1,"Structural",100,"architect","heritage_expert",7.97977894468708,9.12785510033724,4.60517018598809,"Fixed Quote","director",0.5625,2013,"1d-3wk","2.5k-8k","C2020","CN1818","2013.437.3","0"
"2071",1,"Environmental Planning",100,"lawyer_bodyC","waste_wat_manage",6.70058271912356,6.68461172766793,4.60517018598809,"Fixed Quote","director",1.31884057971015,2013,"1d-3wk","600-2.5k",NA,NA,"2013.440.6","0"
"2072",3,"Structural",61.8,"architect","edu_exten_community",8.82881442497283,8.81284343351719,4.12390336446365,"Fixed Quote","seniorpro",0.153648068669528,2013,"9m-1.5y","2.5k-8k",NA,NA,"2013.443.3","0"
"2073",5,"Structural",41.48,"architect","residential",10.135577480369,9.64035239100384,4.06936857615192,"Fixed Quote","seniortech",-0.155755823839483,2013,"9m-1.5y","8k-60k","C2614","CN1887","2013.445.3","1"
"2074",1,"Environmental Planning",100,"enviro_water","flood_h2o_harvest",8.33249370963192,7.84206273064309,4.60517018598809,"Fixed Quote","director",0.504011029411765,2013,"1d-3wk","2.5k-8k","C2718",NA,"2013.446.6","0"
"2075",1,"Structural",100,"engineer","sign_product",6.92372627043777,7.54299258695713,4.60517018598809,"Fixed Quote","seniorpro",1.5,2013,"1d-3wk","600-2.5k","C2527","CN1321","2013.448.3","0"
"2076",1,"Structural",100,"architect","residential",7.14686982175198,12.814697077168,4.60517018598809,"Fixed Quote","director",0.5625,2013,"1d-3wk","600-2.5k","C2493",NA,"2013.451.3","0"
"2077",1,"Structural",100,"architect","hosp_health_carpark",8.13268661627475,8.13707121597169,4.60517018598809,"Fixed Quote","director",0.425531914893617,2013,"2.5m-9m","2.5k-8k","C2049","CN1145","2013.452.3","0"
"2078",3,"Civil",99.99,"architect","waste_wat_manage",8.17648923893314,9.18164661547466,4.34562195278008,"Fixed Quote","seniorpro",-0.0331491712707182,2013,"2.5m-9m","2.5k-8k","C2469","CN1278","2013.454.2","1"
"2079",3,"Structural",57.15,"architect","heritage_expert",8.98551287687889,9.18164661547466,3.79075891793511,"Fixed Quote","director",0.811059907834101,2013,"2.5m-9m","2.5k-8k","C2469","CN1278","2013.454.3","0"
"2080",4,"Environmental Planning",100,"road_rail_gov_util","waste_wat_manage",10.6416789720374,10.118719892579,4.55261293524942,"Fixed Quote","seniorpro",0.0705597119107697,2013,"2.5m-9m","8k-60k","C2027",NA,"2013.455.6","0"
"2081",4,"Environmental Planning",77.86,"uni_school","report",8.70121776786812,8.16799026231621,4.30176515307107,"Fixed Quote","seniorpro",0.245263157894737,2013,"2.5m-9m","2.5k-8k","C2726","CN1326","2013.463.6","0"
"2082",1,"Structural",100,"road_rail_gov_util","residential",9.15050965001553,9.07229824986199,4.60517018598809,"Fixed Quote","seniorpro",0.551464435146443,2013,"2.5m-9m","8k-60k","C2451",NA,"2013.464.3","0"
"2083",2,"Structural",100,"person","edu_exten_community",7.61687345099771,7.60090245954208,4.60517018598809,"Fixed Quote","seniorpro",0.142857142857143,2013,"1d-3wk","600-2.5k",NA,NA,"2013.467.3","0"
"2084",2,"Structural",62.62,"artist_landarch","residential",9.21034037197618,9.21034037197618,4.13708471589826,"Fixed Quote","director",0.358695652173913,2014,"2.5m-9m","8k-60k",NA,NA,"2013.468.3","0"
"2085",1,"Structural",100,"developer/real estate","hosp_health_carpark",5.66846017172428,5.65248918026865,4.60517018598809,"Hourly Rate","seniorpro",0.9,2013,"1d-3wk","100-600",NA,NA,"2013.470.3","0"
"2086",3,"Water",100,"enviro_water","waste_wat_manage",11.6802432089204,11.6642722174648,3.95162826002051,"Fixed Quote","director",0.182928613603394,2013,"9m-1.5y","60k-1.8m",NA,NA,"2013.473.4","0"
"2087",1,"Structural",100,"architect","hosp_health_carpark",6.41345895716736,8.13707121597169,4.60517018598809,"Fixed Quote","midpro",2.8125,2014,"1d-3wk","600-2.5k","C2049","CN1145","2013.474.3","0"
"2088",5,"Structural",23.97,"builder","edu_exten_community",7.91935619066062,9.53784393861464,4.33112799924035,"Fixed Quote","midtech",-0.544513457556936,2014,"3wk-2.5m","2.5k-8k","C2294","CN1201","2013.483.2","1"
"2089",6,"Structural",57.03,"builder","edu_exten_community",10.142602095306,9.53784393861464,3.74903337693368,"Fixed Quote","seniortech",-0.155262713296165,2013,"9m-1.5y","8k-60k","C2294","CN1201","2013.483.3","1"
"2090",3,"Structural",87.24,"builder","edu_exten_community",8.89780729645978,9.94824196495605,4.43746134156198,"Fixed Quote","seniorpro",0.94331983805668,2013,"2.5m-9m","2.5k-8k","C2781","CN1596","2013.484.3","0"
