"","no.users","Discipline","pc.pro","Business","code.client","JD.Second","timespan.cbrt","inv.mlsto.log","client.totinv.log","pc.majpos.log","code.contact","Billing.Type","majority.pos","return.pdol","mlsto","Year"
"1979",6,"Civil",97.98,"architect","C2314","water management",8.20313185940469,9.87967767397992,10.3335464065589,4.5621582953948,"CN1098","Fixed Quote","seniorpro",0.0682228706405447,"2013.255.2",2013
"1980",1,"Structural",100,"architect","C2134","school",1.5874010519682,6.79019487781325,10.0459540950504,4.60517018598809,"CN1499","Hourly Rate","director",0.822916666666667,"2013.257.3",2013
"1981",3,"Civil",20.06,"builder","C2511",NA,4.80589553370533,9.44077737355233,9.98899851279667,4.38127635328318,NA,"Fixed Quote","midtech",-0.200516129032258,"2013.259.2",2013
"1982",6,"Structural",47.65,"architect","C2973","architectural house",8.16830917030378,9.75044800125748,8.96565903885552,3.57682995030531,"CN1427","Fixed Quote","midtech",-0.353340595010883,"2013.262.3",2013
"1983",3,"Structural",100,"architect","C2134","school",4.61043629205845,7.82996666645842,10.0459540950504,4.48255047244018,"CN1499","Fixed Quote","seniorpro",0.75531914893617,"2013.263.3",2013
"1984",1,"Structural",100,"architect","C2046","refurb/renovation",6.24879976952624,8.75630773418608,8.36248602344484,4.60517018598809,NA,"Hourly Rate","director",0.644736842105263,"2013.264.3",2013
"1985",1,"Structural",100,"lawyer",NA,"expert opinion",2,7.14686982175198,7.13089883029635,4.60517018598809,NA,"Hourly Rate","director",0.5625,"2013.266.3",2013
"1986",3,"Structural",40.15,"developer/real estate","C2191",NA,7.54784231428757,9.49824507891546,9.11134842276923,NA,"CN1322","Fixed Quote",NA,-0.322930100593242,"2013.267.3",2013
"1987",1,"Structural",100,"engineer","C2527",NA,2,7.61687345099771,7.54299258695713,4.60517018598809,NA,"Fixed Quote","seniorpro",1.22222222222222,"2013.269.3",2013
"1988",1,"Structural",100,"developer/real estate",NA,"industrial",2.41014226417523,8.24548211042009,8.22951111896446,4.60517018598809,NA,"Hourly Rate","director",0.674107142857143,"2013.270.3",2013
"1989",3,"Environmental Planning",100,"developer/real estate","C2272",NA,6.70917285208107,8.92182217266365,8.70034773451408,3.92335851509189,"CN1872","Hourly Rate","seniorpro",0.110692771084337,"2013.272.6",2013
"1990",6,"Structural",80.39,"gov","C2967","bridges",7.64602724221362,10.3847397903188,10.6722826439353,4.32094878516529,"CN1579","Hourly Rate","midpro",0.297705146206169,"2013.275.3",2013
"1991",1,"Structural",100,"signs","C2403","sign",0,6.23057908987783,7.9311050831497,4.60517018598809,"CN1702","Fixed Quote","director",2.125,"2013.276.3",2013
"1992",2,"Structural",100,"developer/real estate",NA,"industrial",5.22932153175598,8.31997096241083,8.3039999709552,4.57697645161731,"CN1322",NA,"seniorpro",1.20765027322404,"2013.277.3",2013
"1993",6,"Environmental Planning",99.57,"business","C2383","Subdivision",6.96581976788262,9.94170915292658,10.1704577319349,3.62006513811358,"CN1178",NA,"director",-0.186310600960352,"2013.280.6",2013
"1994",9,"Civil",72.41,"business",NA,"sewerage",8.09775886785701,10.8778983893741,10.8619273979184,3.40916555131133,NA,"Fixed Quote","gradpro",-0.0389620919585345,"2013.281.2",2013
"1995",2,"Environmental Planning",100,"unknown",NA,NA,4.02072575858906,7.32919137854594,7.3132203870903,4.60517018598809,NA,"Fixed Quote","seniorpro",-0.175824175824176,"2013.284.6",2013
"1996",2,"Structural",100,"university",NA,"university",5.24148278841779,6.64928942473601,6.63331843328038,4.04550439680263,NA,"Fixed Quote","seniorpro",0.461538461538462,"2013.285.3",2013
"1997",4,"Structural",95.05,"architect","C2005","community",7.66309432393553,8.43411702927064,8.62186847235437,4.26675606512954,NA,"Fixed Quote","director",0.277433004231312,"2013.286.3",2013
"1998",4,"Structural",68.25,"architect","C2680","refurb/renovation",5.15513673547577,8.7595026250826,10.949842397964,3.79413996477143,"CN1878","Fixed Quote","director",0.559701492537313,"2013.291.3",2013
"1999",1,"Structural",100,"developer/real estate","C2087",NA,2,6.18975709535757,7.9229859587112,4.60517018598809,"CN1324","Hourly Rate","director",0.0370978545038135,"2013.294.3",2013
"2000",1,"Structural",100,"business",NA,NA,3.1748021039364,7.11227837698236,7.09630738552673,4.60517018598809,NA,"Hourly Rate","seniorpro",0.5,"2013.296.3",2013
"2001",6,"Structural",90.47,"gov","C2967","bridges",7.95811441579278,11.5671696053974,10.6722826439353,4.43828881368201,NA,"Fixed Quote","midpro",0.0763648606650782,"2013.297.3",2013
"2002",5,"Civil",67.48,"gov","C2451","civil works to bldg",7.98956974045401,9.4491348635351,9.07229824986199,4.15214166094832,"CN1824","Hourly Rate","seniorpro",-0.024512099921936,"2013.298.2",2013
"2003",6,"Civil",56.61,"builder","C2918","civil works to bldg",7.9791121764858,10.8440154169902,10.1390923391488,3.9475831808267,"CN1560","Fixed Quote","seniorpro",0.235783410138249,"2013.301.2",2013
"2004",5,"Structural",70.59,"builder","C2918","refurb/renovation",6.36609676041689,9.87816974455184,10.1390923391488,4.03883185229184,"CN1560","Fixed Quote","gradpro",-0.0866296634581606,"2013.301.3",2014
"2005",1,"Structural",100,"hospital","C2939","hospital",0,5.94289701742605,7.85652094539749,4.60517018598809,"CN1669","Hourly Rate","director",0.5625,"2013.304.3",2013
"2006",3,"Structural",51.72,"health","C2385","hospital",5.87713065921074,10.0633424143203,8.98532006064911,3.87701739622933,"CN1257","Hourly Rate","seniortech",0.45114671693371,"2013.305.3",2013
"2007",2,"Structural",82.76,"school","C2806","report",3.82586236554478,8.72757898735321,8.23462070941196,4.41594485287734,"CN1455","Fixed Quote","director",0.303918411164788,"2013.306.3",2013
"2008",2,"Structural",94.59,"engineer","C2957","industrial",3.39121144301417,8.30751750133954,9.87328604380301,4.54955176222508,NA,"Fixed Quote","seniorpro",0.564705882352941,"2013.313.3",2013
"2009",1,"Structural",100,"person",NA,"heritage",0,6.12521857422,6.10924758276437,4.60517018598809,NA,"Fixed Quote","director",0.40625,"2013.315.3",2013
"2010",1,"Structural",100,"gov","C2451","school",2.41014226417523,8.07112872327531,9.07229824986199,4.60517018598809,"CN1800","Fixed Quote","seniorpro",1.09302325581395,"2013.319.3",2013
"2011",1,"Structural",100,"gov","C2644","art/sculpture",6.82562419655711,8.09465922068551,8.42060960116888,4.60517018598809,"CN1658","Fixed Quote","midpro",0.791666666666667,"2013.323.3",2013
"2012",1,"Structural",100,"architect","C2046","report",2.35133468772076,8.45412097553142,8.36248602344484,4.60517018598809,NA,"Fixed Quote","director",1.8875,"2013.324.3",2013
"2013",4,"Structural",58.99,"architect","C2130",NA,4.73262349116337,9.74688927864049,11.8816888978167,3.71381593940397,"CN1710","Hourly Rate","seniortech",0.296110897189064,"2013.326.3",2013
"2014",2,"Environmental Planning",100,"gov","C2899",NA,6.47922360255497,10.256823239396,10.2248497771565,4.59592760462116,"CN1220",NA,"seniorpro",0.513637591142317,"2013.329.6",2013
"2015",2,"Environmental Planning",100,"gov","C2899",NA,6.45531481093889,10.4252213734153,10.2248497771565,4.59643212004481,"CN1220",NA,"seniorpro",0.751518352257724,"2013.331.6",2013
"2016",1,"Structural",100,"architect","C2680","architectural house",4.84880758583988,7.9229859587112,10.949842397964,4.60517018598809,"CN1447","Hourly Rate","director",0.916666666666667,"2013.332.3",2014
"2017",4,"Structural",44.17,"architect","C2134","refurb/renovation",6.99319065718087,11.2678563149205,10.0459540950504,3.78804582560844,"CN1507","Fixed Quote","director",0.609373459054948,"2013.333.3",2013
"2018",2,"Structural",100,"person",NA,NA,1.81712059283214,6.36160735228423,6.3456363608286,4.38202663467388,NA,"Fixed Quote","seniorpro",1.03571428571429,"2013.334.3",2013
"2019",5,"Civil",91.55,"architect","C2053","civil works to bldg",5.28957247269421,7.2566206857111,10.7663823599921,3.89792408104864,"CN1543","Fixed Quote","director",-0.396103896103896,"2013.336.2",2013
"2020",6,"Structural",86.49,"gov","C2967","investigation",6.14463365137169,11.4112384129576,10.6722826439353,4.05698877567833,NA,NA,"seniorpro",0.274298755831458,"2013.340.3",2013
"2021",1,"Structural",100,"school","C2726","architectural house",5.15513673547577,8.45520264140216,8.16799026231621,4.60517018598809,"CN1166",NA,"director",0.959745762711864,"2013.344.3",2013
"2022",1,"Structural",100,"architect",NA,"architectural house",0,5.49660991479762,5.48063892334199,4.60517018598809,"CN1518","Fixed Quote","director",0.5,"2013.346.3",2013
"2023",1,"Structural",100,"builder",NA,NA,1,6.36160735228423,6.3456363608286,4.60517018598809,NA,"Fixed Quote","seniorpro",0.9,"2013.347.3",2013
"2024",1,"Structural",100,"engineer","C2527",NA,2.66840164872194,7.97794073447431,7.54299258695713,4.60517018598809,"CN1321","Fixed Quote","seniorpro",0.366715562074943,"2013.348.3",2013
"2025",1,"Structural",100,"building services","C2159","hospital",0,6.64928942473601,7.69848278788095,4.60517018598809,"CN1371","Hourly Rate","seniorpro",0.9,"2013.349.3",2013
"2026",4,"Structural",70.51,"architect","C2134","school",5.27763208790408,9.91570149511405,10.0459540950504,4.25575454373095,"CN1499","Fixed Quote","director",0.898523106241067,"2013.351.3",2013
"2027",1,"Environmental Planning",100,"developer/real estate",NA,NA,1.81712059283214,7.32919137854594,7.3132203870903,4.60517018598809,NA,"Fixed Quote","seniorpro",0.339285714285714,"2013.352.6",2013
"2028",3,"Structural",69.27,"gov","C2451",NA,7.68008571952936,9.39267290064704,9.07229824986199,4.18357569595004,"CN1800","Fixed Quote","seniorpro",0.605164797825348,"2013.354.3",2013
"2029",1,"Structural",100,"school","C2806","school",2.46621207433047,7.7346564866541,8.23462070941196,4.60517018598809,"CN1455","Hourly Rate","director",0.7578125,"2013.355.3",2013
"2030",6,"Environmental Planning",100,"unknown","C2768",NA,7.76393607665631,10.7355089629027,11.244045519481,3.76792166145389,"CN1014","Fixed Quote","director",0.20616,"2013.356.6",2013
"2031",2,"Environmental Planning",100,"architect",NA,NA,5.10446872200146,8.52915616147433,8.5131851700187,4.60517018598809,NA,"Fixed Quote","director",-0.191558441558442,"2013.357.6",2013
"2032",4,"Civil",76.36,"architect","C2134","civil works to bldg",6.89643448076546,7.83399892998636,10.0459540950504,3.92098274679962,"CN1507","Fixed Quote","director",-0.653175157013259,"2013.361.2",2013
"2033",3,"Structural",60.22,"architect","C2134","school",6.13579243966196,10.160834863567,10.0459540950504,3.68336427342583,"CN1507","Fixed Quote","seniortech",1.08006535947712,"2013.361.3",2013
"2034",3,"Structural",68.7,"environment","C2621","heritage",5.32507402161499,10.1457969862025,9.27281457637735,3.82428409112014,"CN1024","Fixed Quote","director",0.209549071618037,"2013.362.3",2013
"2035",11,"Structural",68.64,"developer/real estate","C2501",NA,7.77498009734259,12.1012098023712,11.917588117864,3.44553319548221,NA,"Fixed Quote","seniortech",0.00811239406177124,"2013.364.3",2013
"2036",5,"Structural",42.19,"architect","C2614","architectural house",7.15309009504067,10.0482914158347,9.64035239100384,3.95143600778498,NA,"Fixed Quote","midtech",-0.16082626337145,"2013.365.3",2013
"2037",1,"Structural",100,"architect","C2680","refurb/renovation",1.5874010519682,6.87243297605022,10.949842397964,4.60517018598809,"CN1878","Fixed Quote","seniorpro",0.9,"2013.366.3",2013
"2038",2,"Environmental Planning",100,"gov","C2899","water management",2.41014226417523,8.71548573966582,10.2248497771565,4.57532934397707,NA,"Hourly Rate","seniorpro",0.255230125523013,"2013.368.6",2013
"2039",2,"Structural",100,"gov","C2451","school",1.5874010519682,8.22527940310257,9.07229824986199,4.54637513947759,"CN1800","Fixed Quote","seniorpro",0.487854251012146,"2013.369.3",2013
"2040",3,"Structural",80.33,"gov","C2644","art/sculpture",6.77516895227331,8.57180780646408,8.42060960116888,4.32293989221456,"CN1658","Fixed Quote","director",0.06583702148081,"2013.370.3",2013
"2041",2,"Civil",35,"builder","C2511","water management",2.0800838230519,9.2288082436304,9.98899851279667,4.17438726989564,NA,"Fixed Quote","midtech",0.758771929824561,"2013.373.2",2013
"2042",1,"Structural",100,"building services",NA,"refurb/renovation",0,6.23057908987783,6.21460809842219,4.60517018598809,NA,"Fixed Quote","director",0.5625,"2013.377.3",2013
"2043",1,"Structural",100,"builder",NA,"carpark",1.25992104989487,6.41290064667178,6.39692965521615,4.60517018598809,NA,"Hourly Rate","director",0.0714285714285714,"2013.380.3",2013
"2044",2,"Civil",0,"architect","C2224","erosion & sediment",2.66840164872194,9.50772382287,9.31154225248515,NA,"CN1410","Fixed Quote",NA,0.0816326530612245,"2013.382.2",2013
"2045",2,"Structural",36.24,"architect","C2224","architectural house",3.14138065239139,8.6284743626762,9.31154225248515,4.15512603448196,"CN1410","Fixed Quote","midtech",0.476510067114094,"2013.382.3",2013
"2046",1,"Structural",100,"engineer","C2527",NA,3.30192724889463,8.53316418287187,7.54299258695713,4.60517018598809,"CN1321","Fixed Quote","seniorpro",1.56410256410256,"2013.383.3",2013
"2047",2,"Structural",75.44,"architect","C2869","heritage",7.55952629936924,9.60543249620038,9.00126366702698,4.3233376383252,"CN1585","Fixed Quote","director",0.764492753623188,"2013.384.3",2013
"2048",1,"Structural",100,"architect","C2236",NA,0,6.74937288329299,10.6552538157508,4.60517018598809,NA,"Fixed Quote","director",0.5,"2013.386.3",2013
"2049",1,"Structural",100,"architect","C2168",NA,0,5.90207502290579,8.13479303050612,4.60517018598809,"CN1127","Hourly Rate","director",0.5,"2013.388.3",2013
"2050",2,"Structural",95.24,"architect","C2869","architectural house",5.2048278633942,8.30500808973412,9.00126366702698,4.55640002161866,"CN1585","Fixed Quote","director",1.43053435114504,"2013.389.3",2013
"2051",2,"Structural",100,"architect","C2469","heritage",7.69137168098118,8.71214683840031,9.18164661547466,4.60517018598809,"CN1200","Fixed Quote","director",0.359090909090909,"2013.391.3",2013
"2052",1,"Structural",100,"architect","C2049","emergency services",2.35133468772076,6.92372627043777,8.13707121597169,4.60517018598809,"CN1145","Fixed Quote","director",0.25,"2013.401.3",2013
"2053",1,"Structural",100,"unknown",NA,"investigation",0,5.94289701742605,5.92692602597041,4.60517018598809,NA,"Fixed Quote","director",1.34375,"2013.402.3",2013
"2054",2,"Water",100,"roads/rail","C2333","water management",5.26563742817144,8.88125720725548,11.3384861217504,4.37889674166495,NA,"Fixed Quote","gradpro",-0.0681815789473684,"2013.403.4",2013
"2055",3,"Environmental Planning",100,"architect","C2134",NA,5.7589652204924,8.16210050148104,10.0459540950504,4.43081679884331,"CN1932","Hourly Rate","gradpro",0.496746203904555,"2013.409.6",2013
"2056",1,"Structural",100,"environment","C2030","heritage",3.82586236554478,9.25587016567336,9.53731046300849,4.60517018598809,"CN1850","Fixed Quote","seniorpro",0.716532204977277,"2013.411.3",2013
"2057",9,"Civil",43.76,"resources",NA,NA,7.55952629936924,11.3155639935978,11.2995930021422,3.69336935938679,NA,"Fixed Quote","midtech",-0.434311872002241,"2013.412.2",2013
"2058",3,"Structural",100,"signs","C2403","sign",6.13579243966196,8.29109262167214,7.9311050831497,4.42819431551889,"CN1336","Fixed Quote","gradpro",1.64755480607083,"2013.418.3",2013
"2059",1,"Structural",100,"architect","C2236",NA,4.514357435474,7.10604782723173,10.6552538157508,4.60517018598809,"CN1876","Hourly Rate","director",0.363636363636364,"2013.419.3",2013
"2060",2,"Structural",28.57,"engineer",NA,"art/sculpture",5.76899828122963,7.29528982687025,7.27931883541462,4.26871794916688,NA,"Fixed Quote","seniortech",2.53658536585366,"2013.421.3",2013
"2061",8,"Environmental Planning",87.6,"institution","C2628",NA,7.49481122585905,10.8517373822169,11.0400442594704,3.70622809244855,"CN1900",NA,"director",0.157571884256095,"2013.422.6",2013
"2062",1,"Structural",100,"gov",NA,NA,3.53034833532606,9.12095084777399,9.10497985631836,4.60517018598809,NA,"Fixed Quote","director",0.442307692307692,"2013.424.3",2013
"2063",2,"Environmental Planning",100,"town planner","C2186","parks and open spaces",5.7889603720624,9.3440943990882,9.66667855285783,4.50987000613377,NA,NA,"director",0.488095238095238,"2013.426.6",2013
"2064",7,"Structural",63.8,"architect","C2053","refurb/renovation",5.70826747338486,10.1513237164407,10.7663823599921,3.88526826811933,"CN1828","Fixed Quote","gradpro",0.116192965261897,"2013.429.3",2014
"2065",4,"Civil",46.21,"builder","C2782","water management",7.470999115478,9.49698714519135,10.2428206928669,3.98508757628515,"CN1115","Fixed Quote","seniortech",0.547638724911452,"2013.430.2",2013
"2066",4,"Water",82.24,"builder","C2782","water management",7.45303991372083,10.5875325020386,10.2428206928669,4.05923538510853,"CN1115","Fixed Quote","gradpro",0.598096681687833,"2013.430.4",2013
"2067",7,"Environmental Planning",53.24,"builder","C2782","water management",7.3803226920981,8.53316418287187,10.2428206928669,3.83037901638764,"CN1115",NA,"seniortech",-0.724593775819333,"2013.430.6",2013
"2068",1,"Structural",100,"builder","C2297",NA,2.71441761659491,8.31002063155766,10.4423570452036,4.60517018598809,NA,"Hourly Rate","director",1.27272727272727,"2013.431.3",2013
"2069",1,"Structural",100,"architect","C2053","community",4.93242414866094,7.84001700231193,10.7663823599921,4.60517018598809,"CN1543","Hourly Rate","director",0.488095238095238,"2013.436.3",2013
"2070",1,"Structural",100,"architect","C2020","heritage",2.0800838230519,7.97977894468708,9.12785510033724,4.60517018598809,"CN1818","Fixed Quote","director",0.5625,"2013.437.3",2013
"2071",1,"Environmental Planning",100,"lawyer",NA,"water management",0,6.70058271912356,6.68461172766793,4.60517018598809,NA,NA,"director",1.31884057971015,"2013.440.6",2013
